cell_type cell_id component component_id X Y Z inner_radius outer_radius
axon 80 axon 0 9.47502 -0.36064 31.0227 0.815391 0.815391
axon 80 axon 0 9.47638 -0.371035 31.2079 0.814537 0.814537
axon 80 axon 0 9.47773 -0.38143 31.3932 0.813684 0.813684
axon 80 axon 0 9.47908 -0.391826 31.5784 0.81283 0.81283
axon 80 axon 0 9.48046 -0.402375 31.7663 0.816706 0.816706
axon 80 axon 0 9.48183 -0.412924 31.9543 0.820582 0.820582
axon 80 axon 0 9.4832 -0.423474 32.1422 0.824457 0.824457
axon 80 axon 0 9.48458 -0.434023 32.3302 0.828333 0.828333
axon 80 axon 0 9.49881 -0.425393 32.5177 0.821662 0.821662
axon 80 axon 0 9.51305 -0.416764 32.7052 0.814992 0.814992
axon 80 axon 0 9.52728 -0.408134 32.8928 0.808321 0.808321
axon 80 axon 0 9.54152 -0.399505 33.0803 0.80165 0.80165
axon 80 axon 0 9.5553 -0.391153 33.2618 0.799526 0.799526
axon 80 axon 0 9.56908 -0.382802 33.4432 0.797401 0.797401
axon 80 axon 0 9.58285 -0.37445 33.6247 0.795276 0.795276
axon 80 axon 0 9.59663 -0.366099 33.8062 0.793151 0.793151
axon 80 axon 0 9.61097 -0.357407 33.9951 0.803434 0.803434
axon 80 axon 0 9.62531 -0.348715 34.1839 0.813717 0.813717
axon 80 axon 0 9.63965 -0.340024 34.3728 0.824 0.824
axon 80 axon 0 9.65398 -0.331332 34.5617 0.834283 0.834283
axon 80 axon 0 9.66832 -0.322641 34.7505 0.826931 0.826931
axon 80 axon 0 9.68266 -0.313949 34.9394 0.819579 0.819579
axon 80 axon 0 9.697 -0.305258 35.1283 0.812226 0.812226
axon 80 axon 0 9.71134 -0.296566 35.3171 0.804874 0.804874
axon 80 axon 0 9.72517 -0.288181 35.4993 0.796481 0.796481
axon 80 axon 0 9.739 -0.279796 35.6815 0.788089 0.788089
axon 80 axon 0 9.75283 -0.271411 35.8638 0.779696 0.779696
axon 80 axon 0 9.76667 -0.263026 36.046 0.771303 0.771303
axon 80 axon 0 9.77992 -0.25499 36.2206 0.764567 0.764567
axon 80 axon 0 9.79318 -0.246955 36.3952 0.757831 0.757831
axon 80 axon 0 9.80644 -0.238919 36.5698 0.751095 0.751095
axon 80 axon 0 9.81969 -0.230884 36.7444 0.744359 0.744359
axon 80 axon 0 9.83248 -0.223129 36.9129 0.737441 0.737441
axon 80 axon 0 9.84528 -0.215374 37.0814 0.730522 0.730522
axon 80 axon 0 9.85807 -0.20762 37.2499 0.723604 0.723604
axon 80 axon 0 9.87086 -0.199865 37.4184 0.716685 0.716685
axon 80 axon 0 9.88346 -0.192228 37.5844 0.72078 0.72078
axon 80 axon 0 9.89606 -0.184591 37.7503 0.724875 0.724875
axon 80 axon 0 9.90866 -0.176954 37.9163 0.72897 0.72897
axon 80 axon 0 9.92126 -0.169317 38.0823 0.733064 0.733064
axon 80 axon 0 9.93386 -0.16168 38.2482 0.724574 0.724574
axon 80 axon 0 9.94645 -0.154043 38.4142 0.716083 0.716083
axon 80 axon 0 9.95905 -0.146406 38.5801 0.707593 0.707593
axon 80 axon 0 9.97165 -0.138769 38.7461 0.699102 0.699102
axon 80 axon 0 9.98367 -0.131485 38.9043 0.693309 0.693309
axon 80 axon 0 9.99568 -0.124202 39.0626 0.687517 0.687517
axon 80 axon 0 10.0077 -0.116919 39.2209 0.681724 0.681724
axon 80 axon 0 10.0197 -0.109636 39.3791 0.675931 0.675931
axon 80 axon 0 10.0313 -0.102594 39.5321 0.675154 0.675154
axon 80 axon 0 10.0429 -0.095552 39.6852 0.674378 0.674378
axon 80 axon 0 10.0546 -0.0885102 39.8382 0.673601 0.673601
axon 80 axon 0 10.0662 -0.0814684 39.9912 0.672824 0.672824
axon 80 axon 0 10.0779 -0.0743717 40.1454 0.674916 0.674916
axon 80 axon 0 10.0896 -0.0672751 40.2996 0.677008 0.677008
axon 80 axon 0 10.1013 -0.0601785 40.4538 0.6791 0.6791
axon 80 axon 0 10.113 -0.0530818 40.608 0.681191 0.681191
axon 80 axon 0 10.1247 -0.0459852 40.7622 0.678583 0.678583
axon 80 axon 0 10.1364 -0.0388885 40.9165 0.675975 0.675975
axon 80 axon 0 10.1481 -0.0317919 41.0707 0.673367 0.673367
axon 80 axon 0 10.1598 -0.0246953 41.2249 0.670759 0.670759
axon 80 axon 0 10.1714 -0.0177073 41.3767 0.665443 0.665443
axon 80 axon 0 10.1829 -0.0107194 41.5286 0.660128 0.660128
axon 80 axon 0 10.1944 -0.00373141 41.6804 0.654812 0.654812
axon 80 axon 0 10.2059 0.00325655 41.8323 0.649496 0.649496
axon 80 axon 0 10.2113 0.00649032 41.9886 0.659193 0.659193
axon 80 axon 0 10.2166 0.00972409 42.1449 0.668889 0.668889
axon 80 axon 0 10.222 0.0129579 42.3012 0.678585 0.678585
axon 80 axon 0 10.2273 0.0161916 42.4575 0.688282 0.688282
axon 80 axon 0 10.2326 0.0194254 42.6138 0.684486 0.684486
axon 80 axon 0 10.238 0.0226592 42.7701 0.680691 0.680691
axon 80 axon 0 10.2433 0.025893 42.9264 0.676895 0.676895
axon 80 axon 0 10.2486 0.0291267 43.0827 0.6731 0.6731
axon 80 axon 0 10.2538 0.0322892 43.2355 0.665248 0.665248
axon 80 axon 0 10.2591 0.0354516 43.3884 0.657395 0.657395
axon 80 axon 0 10.2643 0.0386141 43.5413 0.649543 0.649543
axon 80 axon 0 10.2695 0.0417765 43.6941 0.641691 0.641691
axon 80 axon 0 10.2746 0.044891 43.8447 0.646994 0.646994
axon 80 axon 0 10.2798 0.0480056 43.9952 0.652297 0.652297
axon 80 axon 0 10.2849 0.0511201 44.1457 0.657601 0.657601
axon 80 axon 0 10.29 0.0542347 44.2963 0.662904 0.662904
axon 80 axon 0 10.2952 0.0573514 44.4469 0.66302 0.66302
axon 80 axon 0 10.3003 0.0604681 44.5976 0.663137 0.663137
axon 80 axon 0 10.3055 0.0635848 44.7482 0.663254 0.663254
axon 80 axon 0 10.3106 0.0667016 44.8989 0.66337 0.66337
axon 80 axon 0 10.3158 0.0698183 45.0495 0.66192 0.66192
axon 80 axon 0 10.3209 0.072935 45.2002 0.660471 0.660471
axon 80 axon 0 10.326 0.0760518 45.3508 0.659021 0.659021
axon 80 axon 0 10.3312 0.0791685 45.5014 0.657571 0.657571
axon 80 axon 0 10.3363 0.082258 45.6508 0.655902 0.655902
axon 80 axon 0 10.3414 0.0853475 45.8001 0.654232 0.654232
axon 80 axon 0 10.3465 0.0884369 45.9494 0.652562 0.652562
axon 80 axon 0 10.3516 0.0915264 46.0988 0.650893 0.650893
axon 80 axon 0 10.378 0.0913243 46.2443 0.650272 0.650272
axon 80 axon 0 10.4045 0.0911222 46.3898 0.649651 0.649651
axon 80 axon 0 10.431 0.09092 46.5354 0.64903 0.64903
axon 80 axon 0 10.4575 0.0907179 46.6809 0.648409 0.648409
axon 80 axon 0 10.4839 0.0905166 46.8259 0.646098 0.646098
axon 80 axon 0 10.5103 0.0903152 46.9709 0.643787 0.643787
axon 80 axon 0 10.5366 0.0901138 47.1159 0.641477 0.641477
axon 80 axon 0 10.563 0.0899125 47.2609 0.639166 0.639166
axon 80 axon 0 10.589 0.089714 47.4038 0.638728 0.638728
axon 80 axon 0 10.615 0.0895155 47.5467 0.638289 0.638289
axon 80 axon 0 10.641 0.089317 47.6896 0.637851 0.637851
axon 80 axon 0 10.667 0.0891185 47.8325 0.637413 0.637413
axon 80 axon 0 10.693 0.0889206 47.9751 0.632189 0.632189
axon 80 axon 0 10.7189 0.0887227 48.1176 0.626966 0.626966
axon 80 axon 0 10.7448 0.0885247 48.2601 0.621743 0.621743
axon 80 axon 0 10.7708 0.0883268 48.4026 0.616519 0.616519
axon 80 axon 0 10.7959 0.0881353 48.5405 0.60793 0.60793
axon 80 axon 0 10.821 0.0879439 48.6783 0.59934 0.59934
axon 80 axon 0 10.846 0.0877524 48.8162 0.59075 0.59075
axon 80 axon 0 10.8711 0.087561 48.9541 0.58216 0.58216
axon 80 axon 0 10.8948 0.0873802 49.0842 0.58076 0.58076
axon 80 axon 0 10.9185 0.0871994 49.2144 0.579359 0.579359
axon 80 axon 0 10.9422 0.0870186 49.3446 0.577958 0.577958
axon 80 axon 0 10.9659 0.0868378 49.4747 0.576558 0.576558
axon 80 axon 0 10.9899 0.086654 49.6071 0.58039 0.58039
axon 80 axon 0 11.014 0.0864702 49.7394 0.584222 0.584222
axon 80 axon 0 11.0381 0.0862864 49.8718 0.588055 0.588055
axon 80 axon 0 11.0622 0.0861026 50.0041 0.591887 0.591887
axon 81 axon 0 48.0905 22.572 0 0.82921 0.82921
axon 81 axon 0 48.0843 22.6099 0.184509 0.826998 0.826998
axon 81 axon 0 48.0781 22.6478 0.369019 0.824787 0.824787
axon 81 axon 0 48.0718 22.6856 0.553528 0.822575 0.822575
axon 81 axon 0 48.0656 22.7235 0.738038 0.820364 0.820364
axon 81 axon 0 48.0592 22.762 0.925643 0.826054 0.826054
axon 81 axon 0 48.0529 22.8005 1.11325 0.831744 0.831744
axon 81 axon 0 48.0466 22.839 1.30085 0.837435 0.837435
axon 81 axon 0 48.0402 22.8775 1.48846 0.843125 0.843125
axon 81 axon 0 48.0339 22.9159 1.67607 0.841633 0.841633
axon 81 axon 0 48.0275 22.9544 1.86367 0.84014 0.84014
axon 81 axon 0 48.0212 22.9929 2.05128 0.838648 0.838648
axon 81 axon 0 48.0148 23.0314 2.23888 0.837156 0.837156
axon 81 axon 0 48.0085 23.0697 2.42516 0.833411 0.833411
axon 81 axon 0 48.0023 23.1079 2.61144 0.829665 0.829665
axon 81 axon 0 47.996 23.1461 2.79772 0.82592 0.82592
axon 81 axon 0 47.9897 23.1843 2.98399 0.822175 0.822175
axon 81 axon 0 47.9833 23.223 3.1723 0.828204 0.828204
axon 81 axon 0 47.9769 23.2616 3.36061 0.834233 0.834233
axon 81 axon 0 47.9706 23.3002 3.54892 0.840263 0.840263
axon 81 axon 0 47.9642 23.3389 3.73724 0.846292 0.846292
axon 81 axon 0 47.9578 23.3776 3.92607 0.846885 0.846885
axon 81 axon 0 47.9514 23.4164 4.11491 0.847478 0.847478
axon 81 axon 0 47.945 23.4551 4.30375 0.848071 0.848071
axon 81 axon 0 47.9387 23.4939 4.49259 0.848664 0.848664
axon 81 axon 0 47.9323 23.5326 4.68143 0.843814 0.843814
axon 81 axon 0 47.9259 23.5714 4.87026 0.838964 0.838964
axon 81 axon 0 47.9195 23.6101 5.0591 0.834114 0.834114
axon 81 axon 0 47.9131 23.6489 5.24794 0.829265 0.829265
axon 81 axon 0 47.9032 23.6527 5.43611 0.829119 0.829119
axon 81 axon 0 47.8932 23.6566 5.62427 0.828974 0.828974
axon 81 axon 0 47.8832 23.6604 5.81244 0.828829 0.828829
axon 81 axon 0 47.8733 23.6643 6.00061 0.828683 0.828683
axon 81 axon 0 47.8631 23.6682 6.19232 0.832739 0.832739
axon 81 axon 0 47.853 23.6721 6.38404 0.836795 0.836795
axon 81 axon 0 47.8428 23.676 6.57575 0.840851 0.840851
axon 81 axon 0 47.8327 23.68 6.76747 0.844907 0.844907
axon 81 axon 0 47.8225 23.6839 6.95919 0.844651 0.844651
axon 81 axon 0 47.8124 23.6878 7.1509 0.844395 0.844395
axon 81 axon 0 47.8022 23.6917 7.34262 0.84414 0.84414
axon 81 axon 0 47.7921 23.6956 7.53433 0.843884 0.843884
axon 81 axon 0 47.7818 23.6996 7.72825 0.846569 0.846569
axon 81 axon 0 47.7716 23.7036 7.92217 0.849254 0.849254
axon 81 axon 0 47.7613 23.7076 8.11609 0.851939 0.851939
axon 81 axon 0 47.751 23.7115 8.31001 0.854624 0.854624
axon 81 axon 0 47.7405 23.7156 8.50886 0.860046 0.860046
axon 81 axon 0 47.73 23.7197 8.7077 0.865468 0.865468
axon 81 axon 0 47.7194 23.7237 8.90654 0.87089 0.87089
axon 81 axon 0 47.7089 23.7278 9.10538 0.876313 0.876313
axon 81 axon 0 47.6984 23.7319 9.30422 0.87122 0.87122
axon 81 axon 0 47.6879 23.7359 9.50307 0.866128 0.866128
axon 81 axon 0 47.6773 23.74 9.70191 0.861035 0.861035
axon 81 axon 0 47.6668 23.7441 9.90075 0.855943 0.855943
axon 81 axon 0 47.6565 23.748 10.095 0.853915 0.853915
axon 81 axon 0 47.6462 23.752 10.2892 0.851886 0.851886
axon 81 axon 0 47.636 23.756 10.4834 0.849858 0.849858
axon 81 axon 0 47.6257 23.76 10.6776 0.84783 0.84783
axon 81 axon 0 47.628 23.754 10.8737 0.851623 0.851623
axon 81 axon 0 47.6303 23.7481 11.0697 0.855416 0.855416
axon 81 axon 0 47.6326 23.7422 11.2657 0.859209 0.859209
axon 81 axon 0 47.6349 23.7363 11.4618 0.863002 0.863002
axon 81 axon 0 47.6373 23.7304 11.6578 0.859079 0.859079
axon 81 axon 0 47.6396 23.7244 11.8538 0.855156 0.855156
axon 81 axon 0 47.6419 23.7185 12.0499 0.851232 0.851232
axon 81 axon 0 47.6442 23.7126 12.2459 0.847309 0.847309
axon 81 axon 0 47.6465 23.7068 12.4384 0.842518 0.842518
axon 81 axon 0 47.6488 23.701 12.6308 0.837727 0.837727
axon 81 axon 0 47.651 23.6951 12.8233 0.832935 0.832935
axon 81 axon 0 47.6533 23.6893 13.0158 0.828144 0.828144
axon 81 axon 0 47.6555 23.6836 13.2039 0.8269 0.8269
axon 81 axon 0 47.6578 23.678 13.392 0.825655 0.825655
axon 81 axon 0 47.66 23.6723 13.5801 0.824411 0.824411
axon 81 axon 0 47.6622 23.6666 13.7682 0.823166 0.823166
axon 81 axon 0 47.6644 23.661 13.9552 0.82102 0.82102
axon 81 axon 0 47.6666 23.6553 14.1422 0.818875 0.818875
axon 81 axon 0 47.6688 23.6497 14.3292 0.816729 0.816729
axon 81 axon 0 47.6711 23.644 14.5162 0.814583 0.814583
axon 81 axon 0 47.6733 23.6384 14.702 0.815486 0.815486
axon 81 axon 0 47.6754 23.6328 14.8879 0.81639 0.81639
axon 81 axon 0 47.6776 23.6272 15.0737 0.817294 0.817294
axon 81 axon 0 47.6798 23.6215 15.2596 0.818198 0.818198
axon 81 axon 0 47.6821 23.6158 15.4485 0.821495 0.821495
axon 81 axon 0 47.6843 23.6101 15.6373 0.824792 0.824792
axon 81 axon 0 47.6865 23.6044 15.8262 0.828089 0.828089
axon 81 axon 0 47.6888 23.5987 16.015 0.831386 0.831386
axon 81 axon 0 47.691 23.593 16.2039 0.83032 0.83032
axon 81 axon 0 47.6932 23.5873 16.3927 0.829253 0.829253
axon 81 axon 0 47.6955 23.5816 16.5816 0.828186 0.828186
axon 81 axon 0 47.6977 23.5759 16.7704 0.827119 0.827119
axon 81 axon 0 47.6999 23.5702 16.9583 0.824179 0.824179
axon 81 axon 0 47.7021 23.5646 17.1462 0.821239 0.821239
axon 81 axon 0 47.7044 23.5589 17.3341 0.818299 0.818299
axon 81 axon 0 47.7066 23.5532 17.522 0.815359 0.815359
axon 81 axon 0 47.7088 23.5476 17.7075 0.815691 0.815691
axon 81 axon 0 47.711 23.542 17.893 0.816023 0.816023
axon 81 axon 0 47.7132 23.5364 18.0785 0.816356 0.816356
axon 81 axon 0 47.7154 23.5308 18.264 0.816688 0.816688
axon 81 axon 0 47.7176 23.5251 18.4518 0.819238 0.819238
axon 81 axon 0 47.7198 23.5194 18.6397 0.821787 0.821787
axon 81 axon 0 47.722 23.5138 18.8275 0.824337 0.824337
axon 81 axon 0 47.7242 23.5081 19.0153 0.826887 0.826887
axon 81 axon 0 47.7265 23.5024 19.2032 0.823442 0.823442
axon 81 axon 0 47.7287 23.4967 19.391 0.819997 0.819997
axon 81 axon 0 47.7309 23.4911 19.5788 0.816552 0.816552
axon 81 axon 0 47.7331 23.4854 19.7666 0.813107 0.813107
axon 81 axon 0 47.7353 23.4798 19.9529 0.814873 0.814873
axon 81 axon 0 47.7375 23.4741 20.1393 0.816639 0.816639
axon 81 axon 0 47.7397 23.4685 20.3256 0.818404 0.818404
axon 81 axon 0 47.7419 23.4629 20.5119 0.82017 0.82017
axon 81 axon 0 47.7441 23.4572 20.6982 0.816967 0.816967
axon 81 axon 0 47.7463 23.4516 20.8845 0.813764 0.813764
axon 81 axon 0 47.7485 23.446 21.0708 0.81056 0.81056
axon 81 axon 0 47.7507 23.4404 21.2571 0.807357 0.807357
axon 81 axon 0 47.7529 23.4348 21.4405 0.805372 0.805372
axon 81 axon 0 47.7551 23.4293 21.6239 0.803388 0.803388
axon 81 axon 0 47.7572 23.4237 21.8073 0.801403 0.801403
axon 81 axon 0 47.7594 23.4182 21.9907 0.799418 0.799418
axon 81 axon 0 47.7616 23.4126 22.1766 0.804207 0.804207
axon 81 axon 0 47.7638 23.407 22.3625 0.808996 0.808996
axon 81 axon 0 47.766 23.4013 22.5485 0.813786 0.813786
axon 81 axon 0 47.7682 23.3957 22.7344 0.818575 0.818575
axon 81 axon 0 47.7704 23.3901 22.9204 0.815169 0.815169
axon 81 axon 0 47.7726 23.3845 23.1063 0.811764 0.811764
axon 81 axon 0 47.7748 23.3789 23.2922 0.808359 0.808359
axon 81 axon 0 47.777 23.3733 23.4782 0.804953 0.804953
axon 81 axon 0 47.7792 23.3677 23.661 0.8011 0.8011
axon 81 axon 0 47.7813 23.3622 23.8439 0.797248 0.797248
axon 81 axon 0 47.7835 23.3567 24.0267 0.793395 0.793395
axon 81 axon 0 47.7856 23.3512 24.2096 0.789543 0.789543
axon 81 axon 0 47.7878 23.3457 24.3889 0.789278 0.789278
axon 81 axon 0 47.7899 23.3403 24.5683 0.789014 0.789014
axon 81 axon 0 47.792 23.3349 24.7476 0.78875 0.78875
axon 81 axon 0 47.7941 23.3295 24.927 0.788486 0.788486
axon 81 axon 0 47.7962 23.3241 25.1061 0.782012 0.782012
axon 81 axon 0 47.7984 23.3187 25.2852 0.775539 0.775539
axon 81 axon 0 47.8005 23.3133 25.4643 0.769066 0.769066
axon 81 axon 0 47.8026 23.3079 25.6434 0.762592 0.762592
axon 81 axon 0 47.8047 23.3026 25.8176 0.76365 0.76365
axon 81 axon 0 47.8067 23.2973 25.9918 0.764708 0.764708
axon 81 axon 0 47.8088 23.2921 26.166 0.765765 0.765765
axon 81 axon 0 47.8108 23.2868 26.3401 0.766823 0.766823
axon 81 axon 0 47.8045 23.274 26.5138 0.766513 0.766513
axon 81 axon 0 47.7982 23.2612 26.6875 0.766204 0.766204
axon 81 axon 0 47.7919 23.2485 26.8612 0.765894 0.765894
axon 81 axon 0 47.7855 23.2357 27.0349 0.765585 0.765585
axon 81 axon 0 47.7792 23.2229 27.2083 0.762638 0.762638
axon 81 axon 0 47.7729 23.2101 27.3817 0.759692 0.759692
axon 81 axon 0 47.7666 23.1974 27.5552 0.756746 0.756746
axon 81 axon 0 47.7603 23.1846 27.7286 0.7538 0.7538
axon 81 axon 0 47.7541 23.172 27.8993 0.752344 0.752344
axon 81 axon 0 47.7479 23.1595 28.0701 0.750888 0.750888
axon 81 axon 0 47.7416 23.1469 28.2408 0.749433 0.749433
axon 81 axon 0 47.7354 23.1343 28.4115 0.747977 0.747977
axon 81 axon 0 47.7293 23.1219 28.581 0.747429 0.747429
axon 81 axon 0 47.7231 23.1094 28.7504 0.746881 0.746881
axon 81 axon 0 47.7169 23.0969 28.9198 0.746333 0.746333
axon 81 axon 0 47.7108 23.0845 29.0892 0.745785 0.745785
axon 81 axon 0 47.7046 23.072 29.2584 0.746071 0.746071
axon 81 axon 0 47.6984 23.0596 29.4276 0.746358 0.746358
axon 81 axon 0 47.6923 23.0471 29.5968 0.746644 0.746644
axon 81 axon 0 47.6861 23.0347 29.766 0.74693 0.74693
axon 81 axon 0 47.6798 23.0219 29.9389 0.751061 0.751061
axon 81 axon 0 47.6735 23.0092 30.1118 0.755192 0.755192
axon 81 axon 0 47.6672 22.9965 30.2848 0.759323 0.759323
axon 81 axon 0 47.6609 22.9837 30.4577 0.763455 0.763455
axon 81 axon 0 47.6546 22.971 30.6306 0.757346 0.757346
axon 81 axon 0 47.6483 22.9583 30.8036 0.751238 0.751238
axon 81 axon 0 47.642 22.9456 30.9765 0.745129 0.745129
axon 81 axon 0 47.6358 22.9328 31.1494 0.739021 0.739021
axon 81 axon 0 47.6398 22.9296 31.3173 0.738239 0.738239
axon 81 axon 0 47.6439 22.9264 31.4852 0.737458 0.737458
axon 81 axon 0 47.6479 22.9232 31.6531 0.736677 0.736677
axon 81 axon 0 47.652 22.92 31.821 0.735896 0.735896
axon 81 axon 0 47.656 22.9168 31.9881 0.728949 0.728949
axon 81 axon 0 47.66 22.9136 32.1553 0.722002 0.722002
axon 81 axon 0 47.6641 22.9104 32.3225 0.715055 0.715055
axon 81 axon 0 47.6681 22.9072 32.4896 0.708108 0.708108
axon 81 axon 0 47.6721 22.904 32.6543 0.712334 0.712334
axon 81 axon 0 47.676 22.9009 32.819 0.716559 0.716559
axon 81 axon 0 47.68 22.8977 32.9837 0.720785 0.720785
axon 81 axon 0 47.684 22.8946 33.1484 0.725011 0.725011
axon 81 axon 0 47.688 22.8914 33.3131 0.722659 0.722659
axon 81 axon 0 47.6919 22.8883 33.4778 0.720307 0.720307
axon 81 axon 0 47.6959 22.8851 33.6425 0.717955 0.717955
axon 81 axon 0 47.6999 22.882 33.8072 0.715604 0.715604
axon 81 axon 0 47.7039 22.8788 33.9744 0.72072 0.72072
axon 81 axon 0 47.7079 22.8756 34.1416 0.725836 0.725836
axon 81 axon 0 47.712 22.8724 34.3088 0.730952 0.730952
axon 81 axon 0 47.716 22.8692 34.476 0.736068 0.736068
axon 81 axon 0 47.72 22.866 34.6433 0.7355 0.7355
axon 81 axon 0 47.7241 22.8628 34.8105 0.734932 0.734932
axon 81 axon 0 47.7281 22.8596 34.9777 0.734365 0.734365
axon 81 axon 0 47.7321 22.8564 35.1449 0.733797 0.733797
axon 81 axon 0 47.7362 22.8532 35.3124 0.734739 0.734739
axon 81 axon 0 47.7402 22.85 35.48 0.735681 0.735681
axon 81 axon 0 47.7443 22.8467 35.6475 0.736623 0.736623
axon 81 axon 0 47.7483 22.8435 35.8151 0.737565 0.737565
axon 81 axon 0 47.7524 22.8403 35.9826 0.734625 0.734625
axon 81 axon 0 47.7564 22.8371 36.1502 0.731685 0.731685
axon 81 axon 0 47.7604 22.8339 36.3177 0.728745 0.728745
axon 81 axon 0 47.7645 22.8307 36.4853 0.725805 0.725805
axon 81 axon 0 47.7685 22.8276 36.6501 0.719848 0.719848
axon 81 axon 0 47.7724 22.8244 36.815 0.71389 0.71389
axon 81 axon 0 47.7764 22.8212 36.9799 0.707933 0.707933
axon 81 axon 0 47.7804 22.8181 37.1448 0.701976 0.701976
axon 81 axon 0 47.7844 22.8149 37.3091 0.707375 0.707375
axon 81 axon 0 47.7883 22.8118 37.4735 0.712774 0.712774
axon 81 axon 0 47.7923 22.8086 37.6379 0.718173 0.718173
axon 81 axon 0 47.7963 22.8055 37.8023 0.723572 0.723572
axon 81 axon 0 47.8002 22.8023 37.9675 0.724524 0.724524
axon 81 axon 0 47.8042 22.7992 38.1327 0.725476 0.725476
axon 81 axon 0 47.8082 22.796 38.298 0.726429 0.726429
axon 81 axon 0 47.8122 22.7929 38.4632 0.727381 0.727381
axon 81 axon 0 47.8162 22.7897 38.6284 0.725248 0.725248
axon 81 axon 0 47.8202 22.7865 38.7937 0.723114 0.723114
axon 81 axon 0 47.8242 22.7834 38.9589 0.720981 0.720981
axon 81 axon 0 47.8281 22.7802 39.1241 0.718847 0.718847
axon 81 axon 0 47.8321 22.7771 39.2874 0.717276 0.717276
axon 81 axon 0 47.836 22.774 39.4507 0.715705 0.715705
axon 81 axon 0 47.84 22.7708 39.614 0.714133 0.714133
axon 81 axon 0 47.8439 22.7677 39.7773 0.712562 0.712562
axon 81 axon 0 47.8478 22.7646 39.9392 0.710634 0.710634
axon 81 axon 0 47.8517 22.7615 40.1011 0.708706 0.708706
axon 81 axon 0 47.8556 22.7584 40.2629 0.706778 0.706778
axon 81 axon 0 47.8595 22.7553 40.4248 0.70485 0.70485
axon 81 axon 0 47.8615 22.7538 40.5885 0.708699 0.708699
axon 81 axon 0 47.8634 22.7522 40.7522 0.712547 0.712547
axon 81 axon 0 47.8653 22.7507 40.9158 0.716396 0.716396
axon 81 axon 0 47.8672 22.7492 41.0795 0.720244 0.720244
axon 81 axon 0 47.8692 22.7476 41.2432 0.715678 0.715678
axon 81 axon 0 47.8711 22.7461 41.4068 0.711113 0.711113
axon 81 axon 0 47.873 22.7446 41.5705 0.706547 0.706547
axon 81 axon 0 47.875 22.743 41.7342 0.701981 0.701981
axon 81 axon 0 47.8769 22.7416 41.894 0.702305 0.702305
axon 81 axon 0 47.8787 22.7401 42.0538 0.702629 0.702629
axon 81 axon 0 47.8806 22.7386 42.2136 0.702952 0.702952
axon 81 axon 0 47.8825 22.7371 42.3735 0.703276 0.703276
axon 81 axon 0 47.8844 22.7356 42.5333 0.692276 0.692276
axon 81 axon 0 47.8863 22.7341 42.6931 0.681277 0.681277
axon 81 axon 0 47.8882 22.7326 42.8529 0.670277 0.670277
axon 81 axon 0 47.8901 22.7311 43.0127 0.659278 0.659278
axon 81 axon 0 47.8918 22.7297 43.1626 0.655468 0.655468
axon 81 axon 0 47.8936 22.7283 43.3124 0.651657 0.651657
axon 81 axon 0 47.8954 22.7269 43.4622 0.647846 0.647846
axon 81 axon 0 47.8971 22.7255 43.612 0.644036 0.644036
axon 81 axon 0 47.8989 22.7241 43.7616 0.647552 0.647552
axon 81 axon 0 47.9007 22.7227 43.9111 0.651069 0.651069
axon 81 axon 0 47.9024 22.7213 44.0607 0.654586 0.654586
axon 81 axon 0 47.9042 22.7199 44.2102 0.658102 0.658102
axon 81 axon 0 47.906 22.7185 44.3615 0.659972 0.659972
axon 81 axon 0 47.9078 22.717 44.5127 0.661842 0.661842
axon 81 axon 0 47.9095 22.7156 44.664 0.663713 0.663713
axon 81 axon 0 47.9113 22.7142 44.8152 0.665583 0.665583
axon 81 axon 0 47.9132 22.7127 44.9733 0.673078 0.673078
axon 81 axon 0 47.9151 22.7112 45.1314 0.680573 0.680573
axon 81 axon 0 47.9169 22.7098 45.2894 0.688068 0.688068
axon 81 axon 0 47.9188 22.7083 45.4475 0.695563 0.695563
axon 81 axon 0 47.9208 22.7067 45.6166 0.707691 0.707691
axon 81 axon 0 47.9228 22.7051 45.7857 0.719819 0.719819
axon 81 axon 0 47.9248 22.7035 45.9547 0.731948 0.731948
axon 81 axon 0 47.9268 22.702 46.1238 0.744076 0.744076
axon 81 axon 0 47.9288 22.7003 46.2963 0.747841 0.747841
axon 81 axon 0 47.9308 22.6987 46.4689 0.751607 0.751607
axon 81 axon 0 47.9329 22.6971 46.6414 0.755372 0.755372
axon 81 axon 0 47.9349 22.6955 46.8139 0.759137 0.759137
axon 81 axon 0 47.937 22.6939 46.9864 0.751988 0.751988
axon 81 axon 0 47.939 22.6923 47.1589 0.744838 0.744838
axon 81 axon 0 47.941 22.6906 47.3314 0.737689 0.737689
axon 81 axon 0 47.9431 22.689 47.5039 0.730539 0.730539
axon 81 axon 0 47.945 22.6875 47.6699 0.719192 0.719192
axon 81 axon 0 47.947 22.6859 47.836 0.707845 0.707845
axon 81 axon 0 47.9489 22.6844 48.002 0.696498 0.696498
axon 81 axon 0 47.9509 22.6828 48.168 0.685151 0.685151
axon 81 axon 0 47.9527 22.6813 48.3249 0.686447 0.686447
axon 81 axon 0 47.9546 22.6799 48.4817 0.687743 0.687743
axon 81 axon 0 47.9565 22.6784 48.6386 0.689039 0.689039
axon 81 axon 0 47.9583 22.6769 48.7955 0.690336 0.690336
axon 81 axon 0 47.9602 22.6755 48.9532 0.691309 0.691309
axon 81 axon 0 47.962 22.674 49.111 0.692282 0.692282
